t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1719504510,151,0.551967,0.454216,0.392254,0.289885,events/second
1719504540,160,0.527040,0.387581,0.383227,0.290189,events/second
1719504570,178,0.533560,0.482123,0.404342,0.300401,events/second
1719504600,187,0.514254,0.414248,0.394640,0.300415,events/second
1719504630,196,0.497891,0.363339,0.385385,0.300373,events/second
1719504660,214,0.505095,0.467420,0.406295,0.310251,events/second
1719504690,223,0.491513,0.405330,0.396407,0.309942,events/second
1719504720,241,0.498217,0.357930,0.386984,0.309588,events/second
1719504750,250,0.486620,0.444386,0.406790,0.319055,events/second
1719504780,259,0.476307,0.381619,0.396379,0.318403,events/second
1719504810,277,0.482756,0.478507,0.416243,0.327689,events/second
1719504840,286,0.473652,0.412055,0.405408,0.326809,events/second
1719504870,304,0.479617,0.362009,0.395129,0.325902,events/second
1719504900,313,0.471480,0.446860,0.414159,0.334834,events/second
1719504930,322,0.464050,0.392860,0.403523,0.333719,events/second
1719504960,340,0.469667,0.350367,0.393423,0.332586,events/second
1719504991,349,0.462901,0.439799,0.412616,0.341298,events/second
1719505021,367,0.468133,0.378837,0.401651,0.339917,events/second
1719505051,376,0.461922,0.457067,0.420061,0.348389,events/second
1719505081,385,0.456152,0.399051,0.408863,0.346829,events/second
1719505111,403,0.461076,0.353126,0.398203,0.345254,events/second
1719505141,412,0.455717,0.441472,0.416941,0.353552,events/second
1719505171,421,0.450707,0.389592,0.406040,0.351823,events/second
1719505201,439,0.455344,0.339423,0.395233,0.350042,events/second
1719505231,448,0.450647,0.433161,0.414254,0.358182,events/second
1719505261,466,0.455011,0.374811,0.403133,0.356247,events/second
1719505291,475,0.450589,0.454625,0.421402,0.364184,events/second
1719505321,484,0.446413,0.397570,0.410076,0.362107,events/second
1719505351,502,0.450538,0.344261,0.398885,0.359989,events/second
1719505381,511,0.446582,0.436096,0.417558,0.367803,events/second
1719505411,520,0.442833,0.386331,0.406598,0.365607,events/second
1719505441,538,0.446741,0.481365,0.425489,0.373346,events/second
1719505471,547,0.443168,0.424375,0.414258,0.371024,events/second
1719505501,556,0.439761,0.369482,0.403137,0.368667,events/second
1719505531,574,0.443468,0.471145,0.422357,0.376306,events/second
1719505561,583,0.440211,0.408766,0.410994,0.373838,events/second
1719505591,601,0.443743,0.360014,0.400183,0.371389,events/second
1719505621,610,0.440622,0.457158,0.419225,0.378885,events/second
1719505651,619,0.437631,0.399106,0.408106,0.376326,events/second
1719505681,637,0.440996,0.345193,0.397103,0.373742,events/second
