t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1719502830,1996,1.392183,0.000000,0.000000,0.000000,events/second
1719502860,2024,1.382760,0.000000,0.000000,0.000000,events/second
1719502891,2052,1.373714,0.000000,0.000000,0.000000,events/second
1719502921,2108,1.383404,0.000000,0.000000,0.000000,events/second
1719502951,2136,1.374696,0.000000,0.000000,0.000000,events/second
1719502981,2164,1.366321,0.000000,0.000000,0.000000,events/second
1719503011,2220,1.375611,0.000000,0.000000,0.000000,events/second
1719503041,2248,1.367524,0.000000,0.000000,0.000000,events/second
1719503071,2304,1.376456,0.000000,0.000000,0.000000,events/second
1719503101,2332,1.368636,0.000000,0.000000,0.000000,events/second
1719503131,2360,1.361089,0.000000,0.000000,0.000000,events/second
1719503161,2416,1.369676,0.000000,0.000000,0.000000,events/second
1719503191,2444,1.362365,0.000000,0.000000,0.000000,events/second
1719503221,2472,1.355293,0.000000,0.000000,0.000000,events/second
1719503251,2528,1.363552,0.000000,0.000000,0.000000,events/second
1719503281,2556,1.356689,0.000000,0.000000,0.000000,events/second
1719503311,2584,1.350033,0.000000,0.000000,0.000000,events/second
1719503341,2640,1.357988,0.000000,0.000000,0.000000,events/second
1719503371,2668,1.351517,0.000000,0.000000,0.000000,events/second
1719503401,2724,1.359213,0.000000,0.000000,0.000000,events/second
1719503431,2752,1.352919,0.000000,0.000000,0.000000,events/second
1719503461,2780,1.346801,0.000000,0.000000,0.000000,events/second
1719503491,2836,1.354231,0.000000,0.000000,0.000000,events/second
1719503521,2864,1.348268,0.000000,0.000000,0.000000,events/second
1719503551,2892,1.342475,0.000000,0.000000,0.000000,events/second
1719503582,2948,1.349662,0.000000,0.000000,0.000000,events/second
1719503612,2976,1.344008,0.000000,0.000000,0.000000,events/second
1719503642,3032,1.350985,0.000000,0.000000,0.000000,events/second
1719503672,3060,1.345461,0.000000,0.000000,0.000000,events/second
1719503702,3088,1.340081,0.000000,0.000000,0.000000,events/second
1719503732,3144,1.346838,0.000000,0.000000,0.000000,events/second
1719503762,3172,1.341577,0.000000,0.000000,0.000000,events/second
1719503792,3200,1.336448,0.000000,0.000000,0.000000,events/second
1719503822,3256,1.342994,0.000000,0.000000,0.000000,events/second
1719503852,3284,1.337974,0.000000,0.000000,0.000000,events/second
1719503882,3340,1.344343,0.000000,0.000000,0.000000,events/second
1719503912,3368,1.339417,0.000000,0.000000,0.000000,events/second
1719503942,3396,1.334614,0.000000,0.000000,0.000000,events/second
1719503972,3452,1.340796,0.000000,0.000000,0.000000,events/second
1719504002,3480,1.336092,0.000000,0.000000,0.000000,events/second
1719504032,3536,1.342120,0.000000,0.000000,0.000000,events/second
1719504062,3660,1.373532,0.000000,0.000000,0.000000,events/second
1719504092,3716,1.379010,0.000000,0.000000,0.000000,events/second
1719504122,3806,1.396849,0.000000,0.000000,0.000000,events/second
1719504152,3868,1.404130,0.000000,0.000000,0.000000,events/second
1719504182,3930,1.411255,0.000000,0.000000,0.000000,events/second
1719504212,3986,1.416101,0.000000,0.000000,0.000000,events/second
1719504270,218,8.326941,0.000000,0.000000,0.000000,events/second
1719504300,320,5.691343,0.000000,0.000000,0.000000,events/second
1719504330,474,5.495934,0.000000,0.000000,0.000000,events/second
1719504360,522,4.488952,0.000000,0.000000,0.000000,events/second
1719504390,618,4.224095,0.000000,0.000000,0.000000,events/second
1719504420,666,3.777013,0.000000,0.000000,0.000000,events/second
1719504450,714,3.460058,0.000000,0.000000,0.000000,events/second
1719504480,810,3.426630,0.000000,0.000000,0.000000,events/second
1719504510,858,3.220739,0.000000,0.000000,0.000000,events/second
1719504540,906,3.056542,0.000000,0.000000,0.000000,events/second
1719504570,1002,3.069470,0.000000,0.000000,0.000000,events/second
1719504600,1050,2.945585,0.000000,0.000000,0.000000,events/second
1719504630,1098,2.840931,0.000000,0.000000,0.000000,events/second
1719504660,1194,2.866645,0.000000,0.000000,0.000000,events/second
1719504690,1242,2.781427,0.000000,0.000000,0.000000,events/second
1719504720,1338,2.807637,0.000000,0.000000,0.000000,events/second
1719504750,1386,2.735996,0.000000,0.000000,0.000000,events/second
1719504780,1434,2.672388,0.000000,0.000000,0.000000,events/second
1719504810,1530,2.700215,0.000000,0.000000,0.000000,events/second
1719504840,1578,2.644757,0.000000,0.000000,0.000000,events/second
1719504870,1674,2.671255,0.000000,0.000000,0.000000,events/second
1719504900,1722,2.622206,0.000000,0.000000,0.000000,events/second
1719504930,1770,2.577458,0.000000,0.000000,0.000000,events/second
1719504960,1866,2.603417,0.000000,0.000000,0.000000,events/second
1719504991,1914,2.563026,0.000000,0.000000,0.000000,events/second
1719505021,2010,2.587546,0.000000,0.000000,0.000000,events/second
1719505051,2058,2.550745,0.000000,0.000000,0.000000,events/second
1719505081,2106,2.516583,0.000000,0.000000,0.000000,events/second
1719505111,2202,2.540157,0.000000,0.000000,0.000000,events/second
1719505141,2250,2.508636,0.000000,0.000000,0.000000,events/second
1719505171,2298,2.479182,0.000000,0.000000,0.000000,events/second
1719505201,2394,2.501726,0.000000,0.000000,0.000000,events/second
1719505231,2442,2.474266,0.000000,0.000000,0.000000,events/second
1719505261,2538,2.495613,0.000000,0.000000,0.000000,events/second
1719505291,2586,2.469892,0.000000,0.000000,0.000000,events/second
1719505321,2634,2.445615,0.000000,0.000000,0.000000,events/second
1719505351,2730,2.465992,0.000000,0.000000,0.000000,events/second
1719505381,2778,2.443104,0.000000,0.000000,0.000000,events/second
1719505411,2826,2.421410,0.000000,0.000000,0.000000,events/second
1719505441,2922,2.440882,0.000000,0.000000,0.000000,events/second
1719505471,2970,2.420288,0.000000,0.000000,0.000000,events/second
1719505501,3018,2.400657,0.000000,0.000000,0.000000,events/second
1719505531,3114,2.419249,0.000000,0.000000,0.000000,events/second
1719505561,3162,2.400554,0.000000,0.000000,0.000000,events/second
1719505591,3258,2.418316,0.000000,0.000000,0.000000,events/second
1719505621,3306,2.400456,0.000000,0.000000,0.000000,events/second
1719505651,3354,2.383345,0.000000,0.000000,0.000000,events/second
1719505681,3450,2.400352,0.000000,0.000000,0.000000,events/second
1719505711,3498,2.383946,0.000000,0.000000,0.000000,events/second
1719505741,3546,2.368202,0.000000,0.000000,0.000000,events/second
1719505771,3642,2.384508,0.000000,0.000000,0.000000,events/second
1719505801,3690,2.369363,0.000000,0.000000,0.000000,events/second
1719505831,3738,2.354788,0.000000,0.000000,0.000000,events/second
1719505861,3834,2.370450,0.000000,0.000000,0.000000,events/second
1719505891,3882,2.356387,0.000000,0.000000,0.000000,events/second
1719505921,3978,2.371441,0.000000,0.000000,0.000000,events/second
1719505951,4047,2.370163,0.000000,0.000000,0.000000,events/second
1719505980,6,0.904622,0.000000,0.000000,0.000000,events/second
1719506010,8,0.218219,0.000000,0.000000,0.000000,events/second
1719506040,128,1.919264,0.000000,0.000000,0.000000,events/second
1719506070,224,2.315745,0.000000,0.000000,0.000000,events/second
1719506100,342,2.698022,0.000000,0.000000,0.000000,events/second
1719506130,370,2.359912,0.000000,0.000000,0.000000,events/second
1719506160,493,2.639047,0.000000,0.000000,0.000000,events/second
1719506190,588,2.711570,0.000000,0.000000,0.000000,events/second
1719506220,651,2.636585,0.000000,0.000000,0.000000,events/second
1719506250,679,2.451184,0.000000,0.000000,0.000000,events/second
1719506280,735,2.393277,0.000000,0.000000,0.000000,events/second
1719506310,763,2.262789,0.000000,0.000000,0.000000,events/second
1719506340,819,2.229833,0.000000,0.000000,0.000000,events/second
1719506370,889,2.237178,0.000000,0.000000,0.000000,events/second
1719506401,941,2.201348,0.000000,0.000000,0.000000,events/second
1719506431,1009,2.205144,0.000000,0.000000,0.000000,events/second
1719506461,1096,2.247511,0.000000,0.000000,0.000000,events/second
1719506491,1139,2.199982,0.000000,0.000000,0.000000,events/second
1719506521,1180,2.153996,0.000000,0.000000,0.000000,events/second
1719506551,1228,2.124926,0.000000,0.000000,0.000000,events/second
1719506581,1264,2.078968,0.000000,0.000000,0.000000,events/second
