t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1719504510,52,0.195235,0.141690,0.105169,0.048524,events/second
1719504540,55,0.185584,0.121310,0.104490,0.050191,events/second
1719504570,61,0.186895,0.150620,0.113479,0.055090,events/second
1719504600,64,0.179568,0.131964,0.112272,0.056571,events/second
1719504630,67,0.173379,0.117402,0.111021,0.057986,events/second
1719504660,73,0.175287,0.150807,0.119498,0.062642,events/second
1719504690,76,0.170221,0.132078,0.117718,0.063876,events/second
1719504720,82,0.172087,0.162457,0.125710,0.068357,events/second
1719504750,85,0.167810,0.142673,0.123501,0.069421,events/second
1719504780,88,0.164012,0.123897,0.121181,0.070415,events/second
1719504810,94,0.165912,0.150911,0.128527,0.074645,events/second
1719504840,97,0.162589,0.132141,0.125888,0.075485,events/second
1719504870,103,0.164375,0.146504,0.129797,0.078477,events/second
1719504900,106,0.161427,0.143539,0.130240,0.080288,events/second
1719504930,109,0.158738,0.125505,0.127332,0.080931,events/second
1719504960,115,0.160459,0.142479,0.131104,0.083745,events/second
1719504991,118,0.158025,0.141098,0.131422,0.085383,events/second
1719505021,124,0.159641,0.122942,0.128349,0.085853,events/second
1719505051,127,0.157418,0.150331,0.135013,0.089577,events/second
1719505081,130,0.155355,0.131789,0.131756,0.089928,events/second
1719505111,136,0.156895,0.162282,0.138413,0.093554,events/second
1719505141,139,0.154987,0.142567,0.134994,0.093793,events/second
1719505171,142,0.153204,0.123833,0.131581,0.093987,events/second
1719505201,148,0.154669,0.151170,0.137940,0.097445,events/second
1719505231,151,0.153004,0.135827,0.134566,0.097556,events/second
1719505261,157,0.154386,0.119745,0.131194,0.097627,events/second
1719505291,160,0.152824,0.148393,0.137587,0.100965,events/second
1719505321,163,0.151350,0.127366,0.133927,0.100924,events/second
1719505351,169,0.152665,0.159599,0.140377,0.104190,events/second
1719505381,172,0.151272,0.140940,0.136772,0.104080,events/second
1719505411,175,0.149952,0.122846,0.133189,0.103937,events/second
1719505441,181,0.151205,0.156858,0.139709,0.107105,events/second
1719505471,184,0.149950,0.139277,0.136168,0.106899,events/second
1719505501,187,0.148755,0.121837,0.132643,0.106664,events/second
1719505531,193,0.149947,0.150940,0.138952,0.109712,events/second
1719505561,196,0.148807,0.132158,0.135321,0.109403,events/second
1719505591,202,0.149945,0.130524,0.135027,0.110175,events/second
1719505621,205,0.148855,0.144388,0.138014,0.112024,events/second
1719505651,208,0.147810,0.124938,0.134313,0.111621,events/second
1719505681,214,0.148897,0.158126,0.140726,0.114536,events/second
1719505711,217,0.147895,0.140046,0.137088,0.114087,events/second
1719505741,220,0.146933,0.122304,0.133476,0.113616,events/second
1719505771,226,0.147973,0.153780,0.139815,0.116448,events/second
1719505801,229,0.147047,0.133881,0.136102,0.115918,events/second
1719505831,232,0.146156,0.115577,0.132428,0.115369,events/second
1719505861,238,0.147153,0.149701,0.138867,0.118144,events/second
1719505891,241,0.146293,0.131407,0.135244,0.117558,events/second
1719505921,247,0.147251,0.162050,0.141568,0.120279,events/second
1719505951,256,0.149933,0.138897,0.137688,0.119623,events/second
1719505980,0,0.000000,0.000000,0.000000,0.000000,events/second
1719506010,0,0.000000,0.000000,0.000000,0.000000,events/second
1719506040,8,0.120047,0.114474,0.025808,0.008791,events/second
1719506070,18,0.186186,0.208120,0.055442,0.019473,events/second
1719506100,28,0.220980,0.250165,0.081521,0.029721,events/second
1719506130,30,0.191406,0.176641,0.080052,0.030926,events/second
1719506160,41,0.219534,0.231312,0.101275,0.039781,events/second
1719506190,51,0.235240,0.299284,0.129803,0.051602,events/second
1719506220,1292,5.234002,14.143028,3.005948,1.018250,events/second
1719506250,7585,27.389537,91.113726,22.635784,7.843429,events/second
1719506280,13547,44.122651,133.064827,39.329138,14.081023,events/second
1719506310,19645,58.272471,160.256653,54.894417,20.274838,events/second
1719506340,25640,69.822063,174.982763,68.592605,26.135302,events/second
1719506370,31756,79.929410,185.371045,81.123391,31.838204,events/second
1719506401,38048,89.023042,195.158993,93.497585,37.722244,events/second
1719506431,44884,98.108874,206.371014,105.828038,43.795667,events/second
1719506461,51917,106.479143,217.406812,118.113668,50.064765,events/second
1719506491,58593,113.186455,219.522822,128.201175,55.778490,events/second
1719506521,65373,119.348735,220.732326,137.158780,61.237316,events/second
1719506551,72068,124.721692,221.967136,145.542579,66.622045,events/second
1719506581,79011,129.969060,225.701825,153.645110,71.996633,events/second
