t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1719504510,4,0.015027,0.000000,0.000000,0.000000,events/second
1719504540,4,0.013504,0.000000,0.000000,0.000000,events/second
1719504570,4,0.012261,0.000000,0.000000,0.000000,events/second
1719504600,4,0.011228,0.000000,0.000000,0.000000,events/second
1719504630,4,0.010355,0.000000,0.000000,0.000000,events/second
1719504660,4,0.009608,0.000000,0.000000,0.000000,events/second
1719504690,4,0.008962,0.000000,0.000000,0.000000,events/second
1719504720,4,0.008397,0.000000,0.000000,0.000000,events/second
1719504750,4,0.007899,0.000000,0.000000,0.000000,events/second
1719504780,4,0.007457,0.000000,0.000000,0.000000,events/second
1719504810,4,0.007062,0.000000,0.000000,0.000000,events/second
1719504840,4,0.006706,0.000000,0.000000,0.000000,events/second
1719504870,4,0.006385,0.000000,0.000000,0.000000,events/second
1719504900,4,0.006093,0.000000,0.000000,0.000000,events/second
1719504930,4,0.005827,0.000000,0.000000,0.000000,events/second
1719504960,4,0.005582,0.000000,0.000000,0.000000,events/second
1719504991,4,0.005358,0.000000,0.000000,0.000000,events/second
1719505021,4,0.005151,0.000000,0.000000,0.000000,events/second
1719505051,4,0.004959,0.000000,0.000000,0.000000,events/second
1719505081,4,0.004781,0.000000,0.000000,0.000000,events/second
1719505111,4,0.004615,0.000000,0.000000,0.000000,events/second
1719505141,4,0.004461,0.000000,0.000000,0.000000,events/second
1719505171,4,0.004316,0.000000,0.000000,0.000000,events/second
1719505201,4,0.004181,0.000000,0.000000,0.000000,events/second
1719505231,4,0.004054,0.000000,0.000000,0.000000,events/second
1719505261,4,0.003934,0.000000,0.000000,0.000000,events/second
1719505291,4,0.003821,0.000000,0.000000,0.000000,events/second
1719505321,4,0.003715,0.000000,0.000000,0.000000,events/second
1719505351,4,0.003614,0.000000,0.000000,0.000000,events/second
1719505381,4,0.003518,0.000000,0.000000,0.000000,events/second
1719505411,4,0.003428,0.000000,0.000000,0.000000,events/second
1719505441,4,0.003342,0.000000,0.000000,0.000000,events/second
1719505471,4,0.003260,0.000000,0.000000,0.000000,events/second
1719505501,4,0.003182,0.000000,0.000000,0.000000,events/second
1719505531,4,0.003108,0.000000,0.000000,0.000000,events/second
