t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1719504002,31390,12.051640,0.000000,0.000000,0.000000,events/second
1719504032,31612,11.998557,0.000000,0.000000,0.000000,events/second
1719504062,32206,12.086278,0.000000,0.000000,0.000000,events/second
1719504092,32428,12.034001,0.000000,0.000000,0.000000,events/second
1719504122,32959,12.096311,0.000000,0.000000,0.000000,events/second
1719504152,33203,12.053031,0.000000,0.000000,0.000000,events/second
1719504182,33701,12.101909,0.000000,0.000000,0.000000,events/second
1719504212,33923,12.051731,0.000000,0.000000,0.000000,events/second
1719504270,1517,57.918879,0.000000,0.000000,0.000000,events/second
1719504300,1964,34.923832,0.000000,0.000000,0.000000,events/second
1719504330,2429,28.160195,0.000000,0.000000,0.000000,events/second
1719504360,2812,24.179583,0.000000,0.000000,0.000000,events/second
1719504390,3210,21.939045,0.000000,0.000000,0.000000,events/second
1719504420,3593,20.375309,0.000000,0.000000,0.000000,events/second
1719504450,3927,19.029313,0.000000,0.000000,0.000000,events/second
1719504480,4374,18.502942,0.000000,0.000000,0.000000,events/second
1719504510,4708,17.672054,0.000000,0.000000,0.000000,events/second
1719504540,5091,17.174715,0.000000,0.000000,0.000000,events/second
1719504570,5489,16.814118,0.000000,0.000000,0.000000,events/second
1719504600,5872,16.472318,0.000000,0.000000,0.000000,events/second
1719504630,6206,16.056754,0.000000,0.000000,0.000000,events/second
1719504660,6653,15.972605,0.000000,0.000000,0.000000,events/second
1719504690,6987,15.646819,0.000000,0.000000,0.000000,events/second
1719504720,7434,15.599019,0.000000,0.000000,0.000000,events/second
1719504750,7768,15.333877,0.000000,0.000000,0.000000,events/second
1719504780,8151,15.189815,0.000000,0.000000,0.000000,events/second
1719504810,8549,15.087379,0.000000,0.000000,0.000000,events/second
1719504840,8932,14.969924,0.000000,0.000000,0.000000,events/second
1719504870,9392,14.986853,0.000000,0.000000,0.000000,events/second
1719504900,9775,14.884811,0.000000,0.000000,0.000000,events/second
1719504930,10109,14.720400,0.000000,0.000000,0.000000,events/second
1719504960,10556,14.727355,0.000000,0.000000,0.000000,events/second
1719504991,10890,14.582524,0.000000,0.000000,0.000000,events/second
1719505021,11337,14.594325,0.000000,0.000000,0.000000,events/second
1719505051,11671,14.465185,0.000000,0.000000,0.000000,events/second
1719505081,12054,14.403842,0.000000,0.000000,0.000000,events/second
1719505111,12452,14.364050,0.000000,0.000000,0.000000,events/second
1719505141,12835,14.310200,0.000000,0.000000,0.000000,events/second
1719505171,13169,14.207120,0.000000,0.000000,0.000000,events/second
1719505201,13616,14.228536,0.000000,0.000000,0.000000,events/second
1719505231,13950,14.134162,0.000000,0.000000,0.000000,events/second
1719505261,14397,14.156404,0.000000,0.000000,0.000000,events/second
1719505291,14731,14.069451,0.000000,0.000000,0.000000,events/second
1719505321,15114,14.032898,0.000000,0.000000,0.000000,events/second
1719505351,15512,14.011753,0.000000,0.000000,0.000000,events/second
1719505381,15895,13.978678,0.000000,0.000000,0.000000,events/second
1719505411,16229,13.905414,0.000000,0.000000,0.000000,events/second
1719505441,16676,13.930111,0.000000,0.000000,0.000000,events/second
1719505471,17051,13.894937,0.000000,0.000000,0.000000,events/second
1719505501,17434,13.867691,0.000000,0.000000,0.000000,events/second
1719505531,17832,13.853462,0.000000,0.000000,0.000000,events/second
1719505561,18215,13.828505,0.000000,0.000000,0.000000,events/second
1719505591,18613,13.815761,0.000000,0.000000,0.000000,events/second
1719505621,18996,13.792711,0.000000,0.000000,0.000000,events/second
1719505651,19330,13.735747,0.000000,0.000000,0.000000,events/second
1719505681,19777,13.759829,0.000000,0.000000,0.000000,events/second
1719505711,20111,13.705886,0.000000,0.000000,0.000000,events/second
1719505741,20494,13.686853,0.000000,0.000000,0.000000,events/second
1719505771,20892,13.678412,0.000000,0.000000,0.000000,events/second
1719505801,21275,13.660665,0.000000,0.000000,0.000000,events/second
1719505831,21609,13.612699,0.000000,0.000000,0.000000,events/second
1719505861,22056,13.636491,0.000000,0.000000,0.000000,events/second
1719505891,22390,13.590713,0.000000,0.000000,0.000000,events/second
1719505921,22837,13.613936,0.000000,0.000000,0.000000,events/second
1719505951,23211,13.593653,0.000000,0.000000,0.000000,events/second
1719505980,1054,158.670752,0.000000,0.000000,0.000000,events/second
1719506010,1210,32.997046,0.000000,0.000000,0.000000,events/second
1719506040,1793,26.880868,0.000000,0.000000,0.000000,events/second
1719506070,2065,21.346170,0.000000,0.000000,0.000000,events/second
1719506100,2633,20.770057,0.000000,0.000000,0.000000,events/second
1719506130,2823,18.004403,0.000000,0.000000,0.000000,events/second
1719506160,3568,19.098673,0.000000,0.000000,0.000000,events/second
1719506190,3849,17.748943,0.000000,0.000000,0.000000,events/second
1719506220,32855,133.059402,0.000000,0.000000,0.000000,events/second
1719506250,177769,641.722046,0.000000,0.000000,0.000000,events/second
1719506280,315360,1026.830621,0.000000,0.000000,0.000000,events/second
1719506310,455743,1351.516427,0.000000,0.000000,0.000000,events/second
1719506340,594024,1617.264619,0.000000,0.000000,0.000000,events/second
1719506370,734812,1849.117830,0.000000,0.000000,0.000000,events/second
1719506401,879921,2058.415591,0.000000,0.000000,0.000000,events/second
1719506431,1037280,2266.901698,0.000000,0.000000,0.000000,events/second
1719506461,1199379,2459.456464,0.000000,0.000000,0.000000,events/second
1719506491,1353047,2613.367245,0.000000,0.000000,0.000000,events/second
1719506521,1509415,2755.268593,0.000000,0.000000,0.000000,events/second
1719506551,1663584,2878.610307,0.000000,0.000000,0.000000,events/second
1719506581,1823683,2999.461210,0.000000,0.000000,0.000000,events/second
